x;y;z;a
1.777;-4.733;0.728;5.108
3.214;-13.027;0.019;13.418
3.942;-9.119;-1.915;10.118
-9.848;-0.768;10.247;14.233
-1.363;-10.422;-0.823;10.543
-4.313;2.89;1.149;5.317
0.666;-5.633;7.566;9.457
-1.765;0.074;7.317;7.528
-2.78;5.418;8.102;10.135
-0.233;0.419;5.286;5.308
8.539;-36.816;24.134;44.842
1.739;-2.971;9.155;9.781
0.475;7.008;4.788;8.5
3.252;-0.156;4.731;5.743
-2.646;-11.628;2.643;12.215
-3.106;-6.878;1.934;7.791
0.456;-11.705;2.873;12.062
0.436;-6.246;6.129;8.762
-4.811;-14.233;1.206;15.073
-8.354;-10.173;4.692;13.975
-9.197;0.993;-1.015;9.306
-10.174;2.238;0.459;10.428
-16.667;-4.752;3.275;17.638
-9.389;-6.342;1.8;11.473
4.133;-15.325;3.294;16.211
-4.179;-6.686;-0.9;7.936
-15.231;-4.043;7.106;17.287
3.367;8.329;2.087;9.223
-0.176;-4.024;9.404;10.231
0.016;-9.866;0.153;9.868
7.638;-12.356;9.653;17.441
2.467;-14.118;9.692;17.302
-3.911;-7.74;0.268;8.677
-2.244;-5.863;1.302;6.412
-3.393;-10.077;13.082;16.859
-0.386;5.801;2.7;6.41
