x;y;z;a
-2.742;-9.291;-2.049;9.902
-2.531;-10.651;-2.049;11.138
-1.593;-9.483;-3.102;10.104
-0.425;-7.357;-5.573;9.24
-3.528;-5.518;4.405;7.894
20.893;-0.27;-10.592;23.426
10.588;-9.311;-2.968;14.409
-0.865;-9.789;9.692;13.803
9.63;-2.626;1.36;10.074
2.697;12.026;6.55;13.957
8.443;-22.834;12.776;27.494
4.267;-10.173;1.398;11.12
5.11;-6.265;-0.517;8.101
7.926;-12.701;1.819;15.082
6.202;-17.796;0.708;18.859
13.136;-27.584;6.914;31.325
7.064;-9.042;8.332;14.18
-1.114;-7.74;-1.838;8.033
9.65;-17.7;-0.382;20.164
7.14;-7.97;7.336;12.974
2.677;-6.208;2.662;7.266
4.401;-5.901;6.186;9.616
5.148;-4.694;6.589;9.589
5.551;-6.782;5.669;10.438
5.838;-8.161;8.217;12.97
5.742;-4.675;5.286;9.098
5.417;-7.185;6.838;11.302
5.072;-8.027;3.333;10.063
9.132;-16.513;16.128;24.823
4.478;-9.349;-1.378;10.458
3.578;-2.798;10.975;11.878
3.367;-7.434;6.186;10.241
5.915;-5.192;6.895;10.464
2.141;-5.441;5.305;7.895
-2.512;-10.498;8.542;13.766
0.934;-6.897;6.052;9.224
