x;y;z;a
-5.717;-5.196;6.157;9.879
-14.662;-29.331;19.316;38.058
-0.009;-3.798;9.662;10.382
-6.79;-11.46;7.459;15.267
-20.083;-15.655;-7.021;26.414
-7.901;-3.779;-6.159;10.707
-5.832;-2.84;-2.922;7.115
-8.782;-8.932;-1.485;12.614
-7.767;-6.288;-1.562;10.115
-6.867;-4.258;-3.669;8.874
-7.939;-8.855;-2.5;12.153
-8.591;-6.058;-3.381;11.043
-6.081;-6.997;-2.04;9.492
-6.675;-9.564;-2.366;11.901
-5.641;-7.016;0.832;9.041
-4.798;-4.852;1.349;6.956
-0.622;-13.318;3.36;13.75
-7.882;1.679;5.275;9.632
-0.622;1.602;6.942;7.151
-3.534;1.372;9.719;10.432
-6.848;-3.243;1.77;7.781
-6.235;-26.304;-22.689;35.293
3.782;3.728;7.555;9.234
-2.385;10.011;5.141;11.504
1.599;0.587;2.843;3.314
