x;y;z;a
-0.469;-29.657;-11.12;31.677
-13.073;8.574;-7.174;17.201
-6.081;-5.963;-5.929;10.378
-11.713;-13.069;-4.358;18.083
-12.0;-8.874;-6.982;16.478
-16.367;-25.711;6.099;31.083
-9.28;8.44;2.766;12.845
19.68;-39.464;16.96;47.248
-5.756;-22.972;-2.922;23.862
-1.676;-20.271;-14.031;24.71
-7.863;-21.363;-4.224;23.153
-4.568;-10.368;-2.596;11.624
3.456;-12.743;-8.783;15.858
1.982;-10.253;-5.967;12.027
2.384;-9.295;-4.301;10.516
2.307;-9.908;-4.665;11.192
2.46;-8.817;-4.396;10.155
2.748;-9.755;-4.033;10.908
2.077;-8.683;-4.186;9.861
2.192;-9.181;-4.454;10.437
2.326;-8.989;-3.784;10.027
2.231;-9.602;-3.324;10.403
-1.982;-6.097;-1.351;6.552
-11.751;-8.951;-9.894;17.779
-10.449;-9.87;-9.415;17.183
