x;y;z;a
9.112;3.536;1.644;9.912
10.204;4.389;4.91;12.144
6.431;0.931;-0.013;6.498
8.777;2.244;2.19;9.32
9.007;2.493;2.305;9.625
8.135;2.646;0.543;8.572
8.729;3.785;0.744;9.544
9.151;2.923;0.246;9.609
8.049;2.349;0.456;8.397
9.371;2.425;1.644;9.818
8.653;2.809;3.396;9.71
8.471;2.1;0.504;8.742
8.308;2.742;2.764;9.175
7.886;2.406;1.567;8.393
8.107;2.751;1.941;8.778
8.145;2.732;1.855;8.789
8.164;2.674;1.855;8.789
9.064;2.282;1.347;9.444
7.503;1.889;3.377;8.442
8.126;2.876;2.094;8.87
7.58;0.931;3.004;8.206
9.131;3.297;1.376;9.805
7.676;3.144;0.16;8.296
8.777;3.048;-0.559;9.308
9.486;3.623;2.305;10.412
