x;y;z;a
-7.906;0.797;8.587;11.699
-5.052;-2.459;8.07;9.833
-5.042;-0.63;9.152;10.468
-6.22;-2.191;7.945;10.326
-5.559;-2.765;8.52;10.543
-6.747;-1.587;8.759;11.17
-7.255;-2.88;8.578;11.597
-8.136;-3.78;8.97;12.686
-7.178;-3.493;8.147;11.406
-6.527;-1.98;8.08;10.573
-6.728;-0.007;7.62;10.165
-7.159;-0.084;6.145;9.435
-8.212;2.109;7.285;11.178
-6.948;0.041;8.156;10.714
-8.241;1.602;6.7;10.741
-7.781;1.966;5.992;10.016
-7.187;2.023;7.859;10.841
-5.875;2.224;6.193;8.822
-6.441;0.041;7.285;9.724
-3.692;4.207;7.208;9.126
-5.033;7.29;8.635;12.371
-3.97;5.212;6.94;9.544
-5.243;7.137;7.658;11.708
-6.23;5.49;6.317;10.434
-6.804;4.341;6.337;10.261
