x;y;z;a
-5.004;13.41;1.146;14.359
-1.001;0.874;-1.459;1.973
24.11;-22.378;27.76;43.043
-2.457;9.551;3.349;10.415
7.36;7.674;-6.027;12.222
-1.662;9.072;-1.852;9.407
-2.332;1.027;-6.219;6.721
1.403;7.97;0.083;8.093
-0.579;6.792;-1.124;6.909
-0.761;10.231;-1.009;10.308
0.177;9.33;-2.244;9.598
-0.053;8.583;-2.532;8.949
-0.388;8.765;-2.838;9.221
0.081;8.871;-2.579;9.238
0.215;8.756;-2.225;9.037
0.12;8.861;-2.34;9.166
0.282;8.756;-2.292;9.055
0.187;8.89;-2.244;9.171
0.235;8.804;-2.101;9.054
0.024;8.832;-2.158;9.092
0.349;8.842;-2.101;9.095
0.263;8.804;-2.081;9.05
0.187;8.804;-2.158;9.066
0.062;8.717;-2.072;8.96
0.292;9.014;-1.852;9.207
