x;y;z;a
8.547;5.816;3.349;10.867
9.438;2.751;-2.034;10.039
8.863;11.035;-0.597;14.166
8.442;12.06;2.927;15.009
0.79;5.279;5.082;7.37
-2.744;-4.546;3.042;6.12
-5.703;-5.198;5.829;9.67
-7.417;-4.767;3.885;9.635
-11.784;-0.39;4.479;12.613
-6.029;-0.294;-2.637;6.587
-1.882;18.984;-1.085;19.108
2.581;-2.411;6.375;7.288
12.847;4.159;0.954;13.537
9.361;1.64;5.293;10.878
13.661;5.758;0.083;14.825
13.087;4.992;-3.346;14.4
6.431;0.845;-0.961;6.557
10.415;0.903;-0.798;10.484
12.014;4.657;5.657;14.072
9.467;5.088;1.232;10.818
15.931;4.044;-3.039;16.715
7.58;0.501;-0.942;7.655
7.168;0.491;-0.75;7.224
14.983;7.195;0.686;16.635
4.764;8.114;3.013;9.88
