x;y;z;a
5.483;3.718;0.332;6.633
12.569;4.264;-5.797;14.484
5.339;1.793;-0.31;5.641
5.234;3.029;-5.28;8.028
16.151;6.764;0.246;17.512
1.202;-0.811;-3.805;4.072
6.086;3.546;-0.932;7.105
12.924;3.881;-1.603;13.589
7.044;2.291;1.184;7.501
4.42;3.421;-2.493;6.12
14.485;-6.347;2.429;16.0
8.327;0.635;0.811;8.39
18.124;23.169;-0.836;29.427
15.998;5.05;-2.8;17.008
3.021;-2.622;-0.338;4.014
20.633;4.025;2.659;21.19
8.174;3.038;3.377;9.351
5.645;-1.511;-5.136;7.78
19.321;1.889;-2.694;19.599
5.847;2.397;1.203;6.432
5.866;1.87;-4.102;7.398
20.786;8.009;-5.338;22.906
5.368;-1.386;0.878;5.613
5.128;2.1;-0.913;5.616
10.731;3.546;-0.827;11.332
