x;y;z;a
-0.216;7.166;5.618;9.108
-0.79;7.367;7.831;10.78
3.175;-1.482;8.894;9.559
0.282;9.225;-0.99;9.282
16.85;3.259;23.144;28.813
11.765;-8.588;6.7;16.033
4.372;7.999;7.955;12.099
1.537;2.588;7.285;7.882
3.06;-0.486;7.285;7.916
2.811;-2.095;9.526;10.15
4.602;-3.445;8.463;10.23
5.023;-3.876;8.338;10.477
3.855;-0.946;8.453;9.338
2.437;-4.317;8.932;10.215
4.046;-1.252;8.415;9.421
0.742;-4.47;5.149;6.859
2.792;2.837;5.906;7.122
-0.924;7.31;6.49;9.818
1.345;3.498;7.457;8.346
2.437;4.724;7.218;8.964
0.991;4.896;7.591;9.087
1.681;6.026;7.572;9.822
2.696;3.766;6.787;8.216
-3.673;11.523;5.513;13.292
-4.698;6.496;3.205;8.633
