x;y;z;a
6.402;5.231;1.653;8.431
12.972;3.872;0.916;13.568
9.601;0.357;-1.085;9.668
4.621;0.156;-0.865;4.704
12.627;4.935;-1.105;13.602
7.053;2.052;2.228;7.676
11.286;1.726;1.443;11.508
8.978;3.852;-0.214;9.772
6.335;1.027;-0.894;6.48
11.487;3.843;-0.856;12.143
7.005;3.01;1.606;7.792
7.637;2.454;1.251;8.119
10.558;4.561;-0.52;11.513
5.588;2.014;-0.559;5.966
7.858;2.186;-1.488;8.291
7.848;3.402;1.012;8.613
6.057;2.655;1.452;6.771
9.898;2.311;1.337;10.251
10.463;3.575;-0.022;11.056
6.345;1.755;-0.319;6.591
8.509;2.809;-0.856;9.001
9.218;2.052;1.472;9.557
6.68;2.263;2.506;7.484
12.78;4.331;-1.354;13.562
5.732;1.88;-0.118;6.033
