x;y;z;a
2.14;11.705;10.091;15.602
1.221;11.974;-0.52;12.047
2.619;3.201;0.016;4.136
3.088;8.823;1.673;9.496
3.424;9.445;1.194;10.117
5.435;8.871;2.477;10.694
3.318;8.325;1.989;9.18
1.288;8.306;0.389;8.414
2.179;8.114;-0.3;8.407
4.898;10.202;5.254;12.477
3.127;7.712;-1.009;8.383
4.075;6.936;0.341;8.052
2.782;10.729;-3.202;11.537
4.535;6.725;-1.43;8.236
4.898;6.342;-1.718;8.196
3.797;10.298;-0.52;10.988
4.209;7.204;3.004;8.868
3.883;6.323;6.107;9.61
4.295;4.006;5.532;8.068
1.221;3.68;10.502;11.195
-3.52;1.257;10.273;10.931
-5.751;-0.601;4.823;7.53
-6.718;-5.169;4.076;9.406
3.768;-2.554;5.408;7.069
-12.704;4.417;4.843;14.295
