x;y;z;a
2.705;5.787;-3.183;7.137
4.218;6.122;-4.667;8.778
4.831;6.275;-4.763;9.242
4.151;5.567;-5.012;8.564
4.506;5.825;-4.983;8.892
4.41;5.356;-5.577;8.902
4.324;5.729;-5.29;8.916
4.448;6.17;-6.267;9.855
4.037;8.555;-9.628;13.497
4.228;2.244;-6.544;8.108
0.761;7.061;-6.611;9.703
0.723;5.164;-5.223;7.38
0.33;5.749;-4.859;7.534
0.388;7.741;-5.721;9.633
1.01;8.909;-4.504;10.034
1.661;7.204;-2.445;7.787
1.786;8.468;-1.967;8.875
1.652;9.196;-0.827;9.38
0.867;8.689;-1.469;8.854
0.857;8.593;-2.254;8.925
0.771;8.746;-3.384;9.41
1.288;8.574;-2.465;9.013
2.543;7.176;-0.559;7.633
2.351;5.634;-5.874;8.472
0.685;8.095;-4.935;9.505
