x;y;z;a
3.385;8.823;4.392;10.421
6.316;5.662;0.753;8.516
6.335;4.609;0.236;7.838
9.993;1.391;2.171;10.321
18.919;9.484;0.466;21.168
9.055;7.539;0.246;11.785
13.632;3.699;-3.087;14.459
12.033;0.414;-2.848;12.372
8.183;-0.495;0.964;8.255
13.316;8.286;3.071;15.982
11.784;7.587;0.667;14.031
16.592;5.27;-2.33;17.564
7.178;-2.047;-1.315;7.579
6.488;-0.189;9.325;11.361
5.483;-0.649;10.675;12.018
4.755;6.553;-1.105;8.171
6.019;11.705;1.414;13.238
2.82;5.385;2.496;6.571
-5.751;12.845;-3.767;14.569
-0.704;7.29;-0.52;7.343
-2.792;9.982;-6.152;12.053
3.136;3.058;-5.903;7.35
-5.186;9.953;-10.442;15.329
-2.763;6.601;0.476;7.172
-0.455;3.536;-2.551;4.384
