x;y;z;a
3.826;-2.401;0.169;4.52
15.107;4.13;-1.402;15.724
11.372;2.186;1.184;11.641
10.281;2.55;0.868;10.628
10.692;2.09;-3.786;11.534
8.193;1.372;-1.718;8.483
9.591;-1.855;1.625;9.903
10.07;5.155;0.207;11.315
6.852;3.766;-0.463;7.833
10.692;2.33;2.238;11.17
8.49;2.943;-0.224;8.988
8.202;2.809;-0.118;8.671
8.576;2.148;0.476;8.854
8.327;1.822;0.399;8.533
8.547;2.598;0.562;8.951
8.346;2.646;0.61;8.777
8.605;2.109;0.619;8.881
9.016;1.918;1.165;9.292
7.618;2.148;0.255;7.919
8.576;2.378;1.347;9.001
9.131;1.86;0.495;9.332
8.653;1.362;0.179;8.761
7.513;1.228;0.543;7.632
9.256;2.521;0.552;9.609
9.026;2.847;1.05;9.522
