x;y;z;a
11.219;3.613;-11.16;16.232
6.565;0.836;-6.267;9.114
11.573;1.362;-1.689;11.775
7.58;0.319;0.207;7.589
13.939;-4.317;7.285;16.309
9.581;2.445;-1.066;9.946
9.361;-0.16;-5.606;10.912
3.816;3.192;-4.648;6.808
7.446;3.412;-5.596;9.92
9.677;-2.851;-0.032;10.089
1.968;-0.352;-9.436;9.646
8.863;3.259;-6.18;11.286
7.513;-2.487;-10.701;13.309
1.47;-0.246;-6.046;6.227
2.341;3.795;-6.994;8.295
4.64;2.081;-9.992;11.211
3.165;2.167;-4.227;5.708
3.845;2.962;-5.989;7.709
6.9;0.74;-11.007;13.012
4.037;-1.099;-6.19;7.471
2.667;2.358;-8.747;9.444
7.724;0.951;-9.235;12.077
5.77;2.167;-5.845;8.494
4.046;1.123;-6.085;7.393
8.174;0.299;-13.583;15.856
