x;y;z;a
-0.225;-11.614;9.669;15.114
10.549;0.453;9.708;14.343
3.519;-8.578;9.612;13.355
3.989;-3.407;0.983;5.337
-3.481;3.967;-5.031;7.292
-1.317;24.136;5.877;24.876
1.863;2.435;8.041;8.606
-4.046;-1.894;3.262;5.532
1.393;-4.805;7.361;8.9
-0.465;0.951;1.012;1.464
-4.64;8.334;5.044;10.79
-5.579;10.757;8.08;14.564
-1.757;7.75;5.302;9.553
-3.309;7.444;3.856;9.013
-2.026;9.742;3.99;10.721
-1.24;8.076;2.563;8.563
-1.844;8.468;5.436;10.231
-3.06;8.421;4.258;9.92
-2.457;6.524;6.25;9.363
-3.299;8.105;4.814;9.987
-2.524;7.539;5.321;9.567
-1.681;6.486;6.71;9.483
-1.643;8.344;5.781;10.283
-2.667;6.524;4.316;8.265
-4.209;7.923;5.503;10.525
