x;y;z;a
12.876;5.222;3.425;14.31
5.847;2.014;1.251;6.309
5.847;2.014;1.251;6.309
5.847;2.014;1.251;6.309
5.847;2.014;1.251;6.309
5.847;2.014;1.251;6.309
5.847;2.014;1.251;6.309
5.847;2.014;1.251;6.309
5.847;2.014;1.251;6.309
5.847;2.014;1.251;6.309
15.414;-0.879;13.194;20.308
10.242;3.421;2.353;11.052
8.212;3.316;-0.291;8.861
7.973;1.889;0.811;8.233
8.547;2.311;1.845;9.044
7.417;2.425;0.638;7.83
9.907;3.211;3.119;10.871
8.193;3.613;0.399;8.963
8.202;2.636;1.366;8.723
8.269;2.435;1.577;8.764
8.212;2.263;1.711;8.688
8.499;2.627;1.261;8.985
8.451;2.617;1.232;8.933
7.59;3.307;-1.641;8.44
7.781;2.866;-1.612;8.447
