x;y;z;a
-5.042;1.267;7.534;9.153
-6.527;5.911;3.368;9.428
-7.255;12.644;3.205;14.925
-5.023;8.861;1.644;10.318
-5.54;8.966;0.629;10.559
-3.529;7.76;1.443;8.646
-1.336;8.181;0.562;8.309
-3.625;9.12;1.347;9.906
-2.792;10.393;1.309;10.841
-6.086;8.938;2.602;11.122
-4.698;7.549;3.933;9.722
-5.588;7.99;2.812;10.147
-5.77;6.888;3.808;9.759
-6.373;7.405;5.532;11.228
-1.92;7.137;4.211;8.506
-4.994;6.974;6.49;10.757
-3.797;1.334;8.147;9.087
-4.41;2.291;7.888;9.323
-5.502;2.55;8.865;10.741
-4.669;3.058;8.032;9.78
-2.313;0.204;8.233;8.554
-4.19;3.364;9.008;10.489
-2.715;3.259;10.598;11.415
-2.84;1.726;8.97;9.566
-3.874;1.995;7.409;8.595
