x;y;z;a
16.841;-5.255;2.812;17.864
10.386;3.967;-4.983;12.184
0.455;3.364;16.172;16.524
-1.518;7.788;-3.748;8.776
1.537;2.789;-2.216;3.88
-3.395;6.965;-12.76;14.928
-0.302;-3.799;1.232;4.006
-0.043;13.372;0.37;13.377
0.905;11.38;-1.2;11.479
3.251;3.249;2.046;5.031
2.82;5.653;0.035;6.317
0.225;6.476;-3.02;7.15
8.231;4.484;-1.296;9.463
8.384;5.519;4.076;10.834
4.535;7.951;-1.287;9.243
3.299;12.06;-1.076;12.549
-1.317;-3.014;-4.61;5.663
4.755;6.314;-3.221;8.535
0.11;5.279;-4.533;6.959
3.06;7.089;-4.064;8.726
2.571;8.181;-4.026;9.474
3.146;7.501;-3.269;8.766
2.466;8.028;-4.227;9.402
3.328;5.184;-2.551;6.667
5.693;6.189;-3.863;9.254
