x;y;z;a
7.082;4.235;-0.923;8.303
4.037;4.915;2.506;6.836
4.314;6.429;5.666;9.594
2.38;11.61;3.013;12.228
-0.101;6.812;-1.919;7.077
0.857;8.401;-0.52;8.461
1.901;9.35;-1.354;9.636
-0.694;8.21;0.15;8.241
-1.403;9.752;-1.976;10.048
1.317;10.642;-1.727;10.862
0.148;6.735;0.37;6.747
-0.206;10.451;4.115;11.234
2.543;9.464;1.835;9.97
-0.666;6.821;3.914;7.892
0.369;7.319;5.953;9.442
-0.101;8.21;4.402;9.316
-0.704;9.512;0.839;9.575
-0.206;9.752;0.993;9.804
0.656;10.068;0.667;10.111
1.307;10.422;1.586;10.623
1.096;8.545;2.171;8.884
1.633;8.804;2.611;9.327
1.891;7.903;2.199;8.419
1.154;10.135;0.207;10.202
2.236;8.852;2.42;9.445
