x;y;z;a
1.824;6.467;3.971;7.805
1.412;14.167;2.784;14.506
1.796;4.245;3.981;6.09
3.481;5.672;6.011;8.968
3.653;8.928;3.128;10.141
-0.838;8.421;0.495;8.477
0.244;11.801;-2.369;12.039
1.786;6.745;-0.559;6.999
2.456;9.838;-1.181;10.209
3.644;9.723;-0.846;10.418
1.499;7.511;-0.875;7.709
1.01;10.508;-2.579;10.867
-0.33;6.965;-0.731;7.011
1.796;8.018;-2.292;8.531
3.194;8.344;0.16;8.936
0.618;7.731;0.926;7.811
1.748;12.117;-2.493;12.494
0.598;7.875;-0.923;7.951
2.811;6.85;-0.358;7.413
3.318;10.393;0.083;10.911
0.637;6.936;0.399;6.977
2.6;11.207;-0.185;11.507
4.525;6.611;0.14;8.012
7.254;4.599;-0.702;8.618
8.7;4.226;1.51;9.79
