x;y;z;a
14.676;0.491;6.337;15.993
10.625;0.462;-1.411;10.729
5.933;3.556;-2.407;7.323
9.811;3.364;-1.516;10.482
9.265;2.052;-0.358;9.497
8.423;7.195;0.562;11.092
-0.292;16.312;-15.115;22.24
-3.405;-6.222;-4.792;8.56
15.433;-17.829;1.031;23.604
4.314;6.046;-0.406;7.438
8.662;3.412;0.476;9.322
8.653;0.405;-1.612;8.811
8.777;2.282;-1.976;9.282
9.112;1.611;-1.478;9.371
5.923;3.048;1.069;6.747
8.997;3.948;2.458;10.128
7.561;2.272;0.389;7.904
9.476;5.71;-1.402;11.152
6.747;2.751;-0.894;7.341
7.034;2.569;0.198;7.491
8.969;2.809;-0.224;9.401
7.58;2.933;-0.128;8.129
11.957;3.24;0.284;12.391
10.884;1.439;-1.354;11.062
7.034;0.922;-1.287;7.21
