x;y;z;a
6.977;-6.835;-2.263;10.026
11.822;-0.313;-8.335;14.469
9.141;-5.418;4.881;11.693
9.581;10.278;-0.176;14.053
20.71;6.563;-4.255;22.138
10.846;-11.432;-4.409;16.363
20.834;0.807;-1.593;20.911
9.543;5.567;3.54;11.601
11.784;5.768;0.456;13.128
18.268;4.801;-3.374;19.187
10.539;-2.918;-2.895;11.313
9.342;-1.032;-1.239;9.48
10.041;14.847;-1.354;17.974
3.634;9.455;1.539;10.245
20.691;7.262;-2.043;22.023
8.787;-3.359;-1.095;9.47
9.016;-0.381;-2.062;9.257
10.769;6.457;-0.769;12.58
5.109;5.203;2.056;7.576
12.646;4.781;0.619;13.534
8.327;0.223;-0.999;8.39
6.182;-0.132;-0.961;6.257
15.768;4.638;0.677;16.45
7.944;4.465;2.918;9.569
12.397;2.445;-0.463;12.644
