x;y;z;a
10.089;-9.028;-2.397;13.75
9.131;3.048;-1.651;9.767
9.179;2.971;-2.704;10.02
5.1;2.176;4.029;6.854
7.886;0.788;2.286;8.249
10.961;5.567;0.504;12.303
6.929;8.124;-1.469;10.778
8.011;3.757;0.485;8.861
7.637;1.899;1.73;8.058
6.68;5.758;0.294;8.824
6.115;2.512;1.136;6.707
7.733;2.224;2.937;8.566
12.311;5.212;0.878;13.398
7.503;1.975;-0.099;7.76
7.81;1.678;1.146;8.07
9.649;5.346;0.217;11.033
2.993;6.007;0.954;6.779
5.262;8.411;1.615;10.052
8.71;6.86;1.539;11.193
6.967;5.729;-0.712;9.048
3.596;7.08;0.035;7.941
1.412;8.526;2.439;8.98
4.582;9.158;-2.024;10.439
5.406;9.053;1.041;10.595
6.574;6.132;-2.991;9.475
