x;y;z;a
-5.875;0.596;3.09;6.665
5.693;3.105;4.421;7.849
-2.725;7.013;2.582;7.954
-4.065;13.554;5.341;15.125
-1.595;0.931;8.74;8.933
2.447;-7.927;9.784;12.828
2.543;-0.984;8.683;9.101
-5.607;7.645;3.061;9.963
-4.018;8.133;1.328;9.168
-2.974;12.462;2.803;13.115
-5.847;14.54;0.993;15.703
1.939;2.33;-1.287;3.293
-3.328;8.488;2.764;9.527
-3.089;8.737;2.812;9.684
-2.514;8.813;1.931;9.366
-3.721;9.704;2.065;10.596
-4.247;8.286;1.874;9.498
-4.075;8.105;2.305;9.36
-4.267;8.89;1.816;10.027
-3.903;7.721;3.08;9.184
-4.113;9.551;2.439;10.681
-2.983;8.296;1.701;8.979
-4.123;9.187;3.09;10.533
-3.424;9.618;2.286;10.462
-3.242;9.369;2.238;10.163
