x;y;z;a
1.24;7.07;1.213;7.28
2.351;10.183;0.954;10.494
-0.168;11.083;-0.559;11.098
-0.647;5.911;-1.823;6.22
-1.039;9.733;-2.168;10.025
0.618;9.8;1.424;9.922
0.886;5.682;2.257;6.177
2.092;7.252;3.387;8.273
-0.445;8.603;-1.698;8.78
0.292;10.757;0.6;10.778
-1.547;9.541;0.322;9.671
-4.19;7.741;0.705;8.83
0.464;16.408;0.131;16.415
-1.824;9.388;-1.133;9.63
-0.292;9.148;-2.321;9.443
-1.097;10.278;-3.25;10.836
1.412;7.626;2.879;8.273
-1.259;10.154;-0.367;10.238
-0.369;8.689;0.533;8.713
0.206;4.906;-0.338;4.922
-2.112;7.338;-1.172;7.726
1.566;13.228;-3.805;13.853
-2.265;4.915;-3.489;6.439
-0.455;9.589;1.567;9.727
-0.512;7.281;4.594;8.624
