x;y;z;a
10.97;2.607;-0.597;11.292
13.173;2.722;-3.279;13.845
7.858;3.421;-2.627;8.964
10.214;-0.639;0.658;10.255
12.751;2.952;0.83;13.115
8.873;3.872;0.064;9.681
8.557;1.401;1.012;8.73
12.742;5.615;-2.56;14.157
9.045;1.19;-2.014;9.343
10.654;-0.783;-1.22;10.752
10.606;2.895;0.14;10.995
6.814;3.843;1.223;7.918
10.147;3.757;-0.195;10.821
10.204;0.577;-1.449;10.323
9.265;-0.007;-1.315;9.358
8.528;3.287;1.5;9.262
8.854;4.446;2.065;10.12
11.526;2.962;-0.817;11.928
9.917;1.152;-2.043;10.19
8.078;1.19;-1.679;8.336
11.87;1.391;-1.545;12.051
6.718;-1.922;0.772;7.03
8.653;-0.869;0.073;8.696
12.972;3.919;-1.153;13.6
11.468;2.713;-1.976;11.949
