x;y;z;a
6.479;2.033;1.816;7.029
17.578;4.868;-1.823;18.33
16.419;1.104;-3.786;16.886
5.262;-1.041;-1.133;5.483
19.244;2.531;2.448;19.564
8.327;3.297;0.638;8.979
9.333;5.05;1.433;10.707
8.193;-0.141;0.006;8.194
8.662;1.86;-1.909;9.063
8.538;2.454;2.582;9.251
9.026;2.943;4.67;10.58
9.888;5.021;-0.109;11.09
11.334;4.523;-1.804;12.336
9.313;-0.112;-2.091;9.546
9.218;-1.597;0.418;9.364
7.455;-0.735;2.563;7.918
9.553;-3.761;-0.233;10.269
8.404;-0.831;-8.881;12.255
5.674;4.465;-0.501;7.238
7.139;4.379;-1.928;8.595
7.618;5.615;-5.721;11.058
9.074;-1.013;-1.698;9.287
8.088;1.564;-4.313;9.298
6.747;2.473;-6.343;9.585
8.04;4.216;-1.832;9.261
