x;y;z;a
11.095;-17.255;-1.085;20.543
9.984;4.686;-3.853;11.682
6.804;1.631;-2.101;7.305
8.576;1.755;-0.463;8.766
10.386;3.412;4.163;11.698
8.471;2.435;-0.185;8.816
7.57;2.291;-0.904;7.961
8.365;1.947;0.772;8.623
8.921;2.339;0.121;9.223
9.495;2.129;-0.281;9.735
7.417;0.185;0.839;7.467
8.231;0.989;-1.334;8.397
8.873;0.97;0.15;8.927
8.107;1.65;0.006;8.273
9.974;3.575;-2.35;10.853
7.839;3.22;-1.813;8.666
10.482;2.32;-2.627;11.052
6.45;0.252;-0.473;6.472
8.748;-1.76;0.476;8.936
12.435;2.483;-2.034;12.843
9.716;1.975;-1.21;9.988
7.59;0.568;-2.378;7.974
9.198;2.742;-1.861;9.777
6.747;2.349;1.96;7.408
8.432;0.079;0.016;8.433
