x;y;z;a
35.937;7.884;6.116;37.297
-2.706;8.296;4.45;9.795
5.923;1.564;3.588;7.099
12.32;20.133;-6.286;24.426
6.536;4.619;-2.618;8.42
6.45;4.944;-2.781;8.589
8.337;6.543;2.286;10.842
8.327;3.086;1.759;9.053
10.606;3.105;-5.462;12.328
7.475;2.435;-4.801;9.211
9.524;-1.281;0.083;9.61
8.882;-0.055;-0.022;8.883
8.25;0.175;-0.3;8.258
9.649;0.615;-1.708;9.818
11.42;4.475;-0.789;12.291
8.758;1.506;-1.631;9.035
4.898;0.031;-2.608;5.55
11.573;3.096;2.238;12.188
8.155;1.669;0.294;8.329
10.137;5.356;-1.114;11.519
7.752;1.343;0.054;7.868
7.982;0.137;-2.704;8.429
10.252;4.073;-0.271;11.035
9.275;2.761;3.301;10.225
10.386;5.461;-1.267;11.803
