x;y;z;a
6.086;6.543;2.123;9.185
7.915;0.96;-3.039;8.533
5.291;5.193;0.935;7.473
9.62;8.095;0.543;12.584
2.294;4.829;1.998;5.707
4.286;9.637;-4.581;11.499
5.837;6.888;-3.623;9.729
2.638;7.319;-2.225;8.092
4.046;9.369;-5.098;11.408
6.287;6.16;-3.422;9.444
7.273;7.061;1.491;10.246
5.952;4.542;-0.492;7.503
6.507;4.638;-0.118;7.992
6.9;4.484;0.274;8.234
7.044;6.103;-0.003;9.32
5.128;4.322;-0.894;6.766
5.77;5.126;-1.718;7.907
5.76;5.806;-1.603;8.334
7.206;6.534;-1.976;9.926
7.522;2.722;-0.329;8.007
5.76;3.785;0.993;6.964
9.218;6.591;4.517;12.199
4.822;2.952;-2.742;6.284
5.818;5.059;-2.263;8.035
8.356;5.05;-3.24;10.287
