x;y;z;a
-8.94;1.86;8.922;12.767
-2.983;3.795;9.296;10.474
-5.856;1.257;8.759;10.612
-3.97;2.751;7.677;9.07
-4.2;2.694;7.936;9.374
-4.678;2.617;8.329;9.905
-4.927;3.048;8.252;10.083
-4.496;3.297;8.08;9.817
-4.257;3.326;8.29;9.895
-4.19;2.837;8.367;9.778
-4.19;2.617;8.147;9.527
-3.089;3.172;10.33;11.239
-8.193;9.541;8.022;14.917
-3.577;3.086;8.539;9.759
-4.123;3.517;8.041;9.697
-4.688;3.249;8.281;10.055
-4.314;2.636;9.248;10.54
-5.09;3.805;7.763;10.033
-4.439;3.632;8.3;10.089
-4.42;3.364;8.08;9.805
-3.596;4.006;7.457;9.197
-5.014;4.054;6.538;9.182
-5.923;4.408;6.691;9.964
-5.492;4.36;7.084;9.968
-4.707;3.479;7.524;9.533
