x;y;z;a
4.266;1.525;1.663;4.826
-0.196;-5.705;6.844;8.912
2.437;-8.195;7.725;11.523
2.926;-12.601;6.576;14.511
1.939;-5.188;9.976;11.41
-3.558;6.476;7.122;10.263
0.244;7.894;8.53;11.624
1.393;5.26;9.008;10.524
-2.16;4.781;7.629;9.259
5.483;8.114;11.891;15.404
1.661;2.828;9.219;9.785
2.59;4.465;10.455;11.66
0.627;2.368;9.976;10.272
0.397;2.358;9.076;9.385
2.045;1.889;7.859;8.338
-0.426;4.657;9.593;10.672
-0.991;2.368;9.372;9.718
-3.098;1.535;11.087;11.613
-0.014;2.914;10.637;11.028
1.796;0.558;10.368;10.537
0.57;1.276;10.656;10.747
1.422;2.224;10.033;10.375
1.566;1.975;9.698;10.02
-0.35;2.023;9.861;10.072
-0.283;2.856;9.42;9.848
