x;y;z;a
-4.42;-2.794;7.677;9.289
-2.744;-0.419;13.376;13.66
1.815;1.209;6.461;6.819
-13.144;3.393;11.278;17.649
-10.511;-0.783;5.082;11.701
-6.115;0.07;5.436;8.182
-2.495;4.398;7.074;8.695
2.543;6.572;5.772;9.109
6.996;1.334;6.26;9.482
7.714;2.809;0.725;8.241
10.012;1.822;1.194;10.247
9.581;7.875;-2.273;12.609
8.107;3.0;-0.76;8.677
5.195;1.86;-0.137;5.52
11.669;10.796;-0.616;15.909
7.005;6.16;1.51;9.45
8.499;3.737;1.711;9.441
6.996;2.54;-0.195;7.445
10.712;5.107;-1.516;11.963
8.835;1.611;-1.909;9.181
8.155;1.564;0.954;8.358
12.416;3.565;0.476;12.927
7.149;-0.601;0.045;7.174
8.997;-0.84;2.171;9.294
11.43;4.312;-0.904;12.25
