x;y;z;a
-4.851;0.702;4.354;6.556
2.341;8.976;5.542;10.806
7.063;6.486;9.478;13.483
8.557;2.856;7.285;11.595
-2.696;8.133;1.931;8.783
1.681;6.974;10.004;12.311
-1.422;11.064;0.15;11.156
1.412;9.972;0.82;10.105
-0.848;10.164;-0.693;10.222
-0.014;10.575;0.246;10.578
0.426;9.397;-1.947;9.606
1.489;8.286;-5.855;10.255
-0.043;7.195;0.466;7.21
1.154;8.258;3.799;9.163
1.125;5.634;6.978;9.039
3.615;3.517;8.549;9.926
-1.556;8.258;1.079;8.472
-2.437;13.171;-0.157;13.395
-8.04;3.421;-8.23;12.003
-6.469;2.167;-7.195;9.916
-5.923;4.504;-6.717;10.024
-5.406;4.81;-6.104;9.467
-6.048;5.49;-6.381;10.365
-5.598;4.283;-5.567;8.982
-4.324;6.342;-4.849;9.08
