x;y;z;a
3.653;7.559;-3.891;9.253
5.071;9.12;-7.866;13.067
5.76;2.32;-3.374;7.068
7.724;7.214;-7.732;13.095
8.451;-2.267;-4.696;9.931
1.566;-1.156;-4.447;4.854
14.657;-1.97;-3.891;15.292
2.811;-1.606;-8.373;8.977
3.117;-0.917;-5.136;6.078
6.747;0.003;-7.703;10.24
5.808;1.219;-5.232;7.912
7.455;3.498;-2.771;8.689
5.961;2.493;-3.393;7.298
3.845;0.386;-4.591;6.001
7.379;0.635;-8.259;11.093
7.532;0.539;-5.989;9.638
5.578;2.205;-3.307;6.85
8.499;3.508;-15.001;17.594
5.732;-2.286;-5.424;8.216
5.32;-0.218;-3.949;6.629
6.986;-1.348;-7.128;10.072
5.531;1.276;-2.33;6.136
5.799;4.695;-5.108;9.042
9.907;0.635;-7.904;12.69
4.429;0.874;-5.644;7.227
