x;y;z;a
-8.404;-1.645;5.475;10.164
9.361;-3.187;5.542;11.336
-5.119;3.479;2.678;6.744
-5.263;11.907;7.447;14.997
-2.035;9.78;0.648;10.011
-1.987;10.087;1.701;10.421
-2.045;10.575;6.48;12.57
-3.548;7.214;5.149;9.547
-6.364;-1.195;6.835;9.415
1.077;-4.039;7.045;8.192
-4.63;-0.687;10.311;11.324
3.96;-0.285;8.3;9.2
2.322;-6.289;12.159;13.885
-0.685;0.405;9.995;10.027
-2.141;-1.08;9.363;9.665
0.273;3.134;7.898;8.501
-2.974;1.324;13.098;13.496
-1.528;-2.65;4.967;5.833
-4.726;2.454;13.749;14.744
-3.424;-1.367;9.028;9.751
-0.876;-3.129;5.877;6.715
-3.175;-4.106;8.319;9.805
-2.734;-2.171;7.629;8.39
-2.686;-3.541;9.018;10.054
-2.591;-2.775;8.616;9.415
