x;y;z;a
-6.91;10.154;-2.541;12.542
4.314;2.502;3.052;5.847
11.775;-15.167;0.887;19.222
4.592;8.555;5.475;11.146
-1.786;11.935;-0.463;12.077
-5.282;7.386;1.759;9.249
-1.097;1.832;6.289;6.641
-0.522;-3.436;7.256;8.045
0.493;-4.384;12.006;12.791
-1.077;-5.571;7.859;9.694
1.173;1.219;7.802;7.983
-1.441;-3.368;9.717;10.385
-1.403;-3.455;9.449;10.158
-2.619;-3.656;9.152;10.197
-1.796;-4.048;8.836;9.884
-1.623;-3.225;8.874;9.581
-1.48;-0.17;7.38;7.529
-1.48;-0.17;7.38;7.529
-1.48;-0.17;7.38;7.529
-1.508;-2.593;9.372;9.841
-1.394;-2.267;9.43;9.798
-1.212;1.334;6.614;6.855
0.78;12.797;3.914;13.405
0.78;12.797;3.914;13.405
1.25;5.212;3.99;6.682
