x;y;z;a
3.96;4.015;0.389;5.653
12.129;6.486;-1.191;13.806
7.273;3.249;0.274;7.971
10.415;2.598;0.6;10.751
7.906;1.631;-0.54;8.09
8.097;3.172;-0.463;8.709
8.432;3.431;0.322;9.109
8.48;2.847;-0.358;8.952
8.212;2.282;-0.453;8.535
8.394;3.0;-0.089;8.914
8.231;2.991;-0.406;8.767
8.356;2.713;-0.329;8.791
8.049;2.55;-0.473;8.457
8.02;2.56;-1.334;8.524
8.777;2.186;-1.679;9.2
8.844;2.751;-1.248;9.346
8.451;3.038;-1.114;9.05
8.222;2.244;-1.66;8.682
8.126;2.138;-0.655;8.428
8.423;3.172;-0.224;9.003
7.877;2.77;-0.568;8.369
8.518;2.703;-0.109;8.938
8.202;2.77;-0.501;8.672
8.451;2.416;-0.568;8.808
8.164;2.512;-0.453;8.554
