x;y;z;a
8.863;2.425;-0.856;9.229
7.13;-0.093;-1.296;7.247
6.852;1.18;2.439;7.368
17.559;3.737;-5.194;18.689
5.588;1.707;0.37;5.855
7.063;2.674;-1.507;7.701
22.338;3.9;-4.907;23.201
6.91;0.74;0.37;6.959
11.89;3.249;1.864;12.466
12.569;2.253;-3.231;13.172
6.057;1.554;-1.832;6.516
6.335;12.96;2.18;14.589
7.197;5.873;-0.798;9.323
7.044;3.125;-1.526;7.855
9.438;4.801;-1.545;10.701
7.771;4.552;1.251;9.093
7.36;4.484;0.83;8.658
7.379;4.36;0.964;8.625
7.484;4.475;0.897;8.766
7.341;4.082;1.213;8.486
7.522;4.111;1.06;8.638
7.139;4.245;1.079;8.376
7.197;3.728;1.96;8.339
8.586;2.512;2.228;9.219
10.961;0.491;-2.934;11.357
