x;y;z;a
-3.654;3.584;6.327;8.138
0.139;2.655;9.095;9.475
-12.014;-9.067;7.371;16.759
-7.417;19.673;0.945;21.046
5.08;7.415;2.573;9.349
0.34;7.29;-1.651;7.483
8.7;5.787;2.151;10.668
6.23;12.088;0.926;13.631
7.005;6.448;1.223;9.599
4.64;8.095;3.464;9.953
6.163;5.701;3.406;9.06
5.205;7.865;2.898;9.867
5.808;5.844;3.617;8.999
6.029;5.394;2.487;8.463
4.496;7.176;0.552;8.486
2.552;17.164;-3.231;17.651
10.252;3.096;0.274;10.713
1.183;6.888;-3.039;7.621
2.868;9.828;0.859;10.274
0.167;9.139;3.052;9.636
2.159;8.172;-1.105;8.524
1.345;8.152;-1.153;8.343
3.414;10.068;1.902;10.8
-0.417;9.263;-2.781;9.681
-5.042;9.493;6.088;12.353
