x;y;z;a
1.163;9.292;1.692;9.516
1.24;8.67;1.165;8.835
1.556;8.976;1.357;9.21
1.508;8.794;1.385;9.029
1.48;8.775;1.395;9.007
1.47;8.899;1.433;9.133
1.47;8.823;1.443;9.06
1.508;9.12;1.625;9.385
1.298;8.823;1.385;9.025
1.661;9.282;1.625;9.569
1.48;8.708;1.481;8.956
1.403;8.928;1.51;9.163
1.384;8.689;1.452;8.917
1.566;8.966;1.644;9.249
2.926;8.545;1.5;9.156
1.891;9.062;0.839;9.295
0.081;9.388;1.845;9.568
-0.445;9.033;1.203;9.124
-0.896;9.101;1.203;9.223
-0.599;9.139;1.175;9.233
-0.254;8.976;1.309;9.074
1.757;8.315;1.06;8.565
3.05;8.219;1.74;8.938
3.203;8.44;1.835;9.212
3.088;7.865;1.778;8.635
