x;y;z;a
-0.512;12.28;2.199;12.486
-1.24;8.708;1.165;8.873
-1.604;9.464;-0.693;9.624
-0.857;8.382;3.272;9.039
-0.934;9.168;3.167;9.744
-1.202;8.622;2.372;9.022
-1.183;8.861;2.343;9.242
-1.087;9.005;2.573;9.428
-1.068;8.88;2.688;9.339
-1.01;9.014;2.64;9.447
-1.001;8.928;2.544;9.337
-0.924;8.976;2.573;9.383
-1.097;8.966;2.688;9.425
-1.068;8.928;2.621;9.366
-1.068;8.928;2.563;9.35
-1.077;8.919;2.544;9.337
-0.972;8.794;2.707;9.252
-0.943;9.139;2.429;9.503
-0.982;8.871;2.602;9.296
-0.761;8.938;2.793;9.395
-0.876;8.919;2.764;9.378
-0.943;8.938;2.477;9.322
-1.001;9.033;2.621;9.459
-1.03;8.871;2.515;9.278
-1.01;9.053;2.487;9.442
