x;y;z;a
-8.107;2.339;-3.24;9.038
-8.337;15.843;-0.147;17.903
2.859;5.404;-1.66;6.335
13.757;-8.981;-0.3;16.431
3.462;-10.053;8.874;13.849
-5.071;13.535;7.179;16.138
-5.741;8.708;2.602;10.75
1.269;1.027;2.429;2.927
5.32;-4.374;5.657;8.912
8.892;-16.575;8.549;20.661
2.514;-10.465;11.46;15.722
-5.703;4.542;4.565;8.602
-3.213;2.636;6.796;7.966
1.738;-2.564;6.959;7.617
0.847;-6.337;9.593;11.528
2.61;-6.414;8.032;10.605
2.763;-7.305;8.721;11.707
-1.556;-3.311;8.022;8.817
-0.733;2.109;6.93;7.281
-0.857;6.103;0.092;6.164
7.101;-9.019;4.641;12.382
7.101;-9.019;4.641;12.382
7.072;-6.893;5.044;11.089
5.425;-3.378;5.034;8.135
4.123;2.77;4.038;6.401
