x;y;z;a
-6.383;5.002;7.486;11.036
-3.491;-5.475;5.216;8.329
0.943;-1.29;2.63;3.078
-2.246;4.025;7.677;8.955
-3.031;10.642;1.989;11.243
1.661;6.199;-3.537;7.328
-0.014;8.488;-2.062;8.735
-0.053;8.832;-1.928;9.041
0.321;8.478;-1.574;8.629
0.369;8.65;-2.005;8.887
0.129;9.876;-1.871;10.053
0.627;11.284;-0.626;11.319
0.493;8.401;-0.147;8.417
-0.579;8.622;-1.622;8.792
-1.595;9.464;-2.244;9.857
-1.125;9.426;-0.655;9.516
-0.484;9.531;0.064;9.544
-0.943;9.397;2.094;9.674
-2.485;8.124;4.479;9.604
-3.328;3.192;6.011;7.576
1.001;-0.457;10.79;10.846
0.263;-0.553;8.051;8.074
1.412;-1.539;12.772;12.942
0.474;-1.491;10.33;10.448
-1.69;5.27;12.217;13.412
