x;y;z;a
8.049;-2.143;0.246;8.333
3.989;6.582;-3.671;8.527
5.54;6.591;-0.118;8.611
3.06;9.838;-1.43;10.402
2.954;5.48;1.51;6.407
2.571;4.188;7.802;9.22
5.234;6.84;5.752;10.357
3.328;5.586;4.9;8.142
4.822;5.413;5.369;9.021
5.1;7.137;6.451;10.889
4.151;6.304;4.957;9.031
3.366;6.017;6.404;9.409
2.715;7.53;3.569;8.764
2.61;7.961;2.544;8.755
3.347;7.97;1.577;8.787
2.533;5.375;3.751;7.027
2.351;5.26;5.513;7.974
2.045;8.143;4.776;9.659
-2.313;9.982;4.967;11.387
-1.231;8.612;2.86;9.158
-1.853;10.403;1.768;10.714
-1.135;6.658;2.046;7.058
-0.062;10.48;4.852;11.549
-0.254;6.381;3.377;7.224
-7.446;12.874;3.588;15.299
