x;y;z;a
8.164;6.86;5.628;12.057
18.794;7.185;-1.603;20.185
12.55;7.032;-4.955;15.215
4.994;-4.92;-2.455;7.428
26.762;8.526;-4.064;28.38
9.007;5.586;2.841;10.973
16.802;4.063;-0.999;17.316
10.826;-3.838;-2.34;11.722
8.116;1.19;-3.365;8.866
8.997;5.164;1.931;10.552
10.731;3.776;2.123;11.572
11.736;0.433;-1.651;11.86
6.651;1.487;-0.319;6.823
12.799;3.019;-1.497;13.236
6.775;1.746;0.409;7.009
8.863;0.931;0.083;8.912
9.936;3.613;-0.386;10.579
5.463;1.602;0.409;5.708
10.386;1.908;-3.585;11.152
8.72;1.267;0.399;8.82
6.163;2.598;0.744;6.729
14.063;2.818;-1.583;14.43
7.609;2.167;0.284;7.916
9.763;1.487;-2.618;10.217
6.9;1.717;-1.162;7.205
