x;y;z;a
9.965;1.209;-3.441;10.611
7.752;4.887;-1.258;9.25
11.162;1.813;-1.976;11.479
7.973;2.157;-0.061;8.26
8.356;3.881;-0.185;9.215
7.341;3.958;1.28;8.437
8.777;-0.553;1.768;8.97
8.586;0.931;1.232;8.723
8.672;2.32;0.696;9.004
8.432;1.497;0.332;8.57
8.586;1.382;0.552;8.713
8.672;2.033;0.658;8.931
8.394;1.947;0.399;8.626
8.26;1.927;0.112;8.483
8.135;2.234;0.552;8.455
8.423;2.224;1.701;8.876
9.007;3.249;1.05;9.632
9.811;3.642;-1.612;10.589
8.949;3.508;-1.536;9.734
8.595;2.904;-0.204;9.075
7.58;2.694;-0.061;8.045
8.001;1.995;1.184;8.331
8.03;2.55;2.956;8.929
7.216;2.493;3.789;8.523
8.767;3.029;0.82;9.312
