x;y;z;a
5.655;9.618;2.678;11.474
2.217;13.228;1.615;13.509
14.82;-10.666;17.273;25.135
-19.168;15.785;-2.618;24.969
-1.039;8.852;1.941;9.121
-0.733;9.215;3.004;9.72
-1.508;7.377;4.555;8.8
-0.694;7.97;5.743;9.848
0.225;6.381;7.505;9.853
-0.139;6.802;6.202;9.206
-0.35;8.143;4.44;9.281
0.062;8.152;5.503;9.836
-0.618;7.444;6.049;9.612
0.962;5.998;5.877;8.452
-0.091;7.425;4.029;8.448
1.116;8.488;0.16;8.562
1.02;11.131;-1.402;11.265
0.215;7.913;-3.48;8.647
-2.093;5.184;-5.797;8.053
-1.729;6.323;-6.008;8.892
-2.581;7.271;-10.088;12.7
-1.853;6.237;-5.338;8.416
-3.204;6.333;-4.533;8.421
-2.897;6.974;-5.567;9.383
-3.874;5.557;-2.876;7.359
