x;y;z;a
8.471;-0.352;-2.148;8.746
8.059;3.594;-2.761;9.246
10.252;6.007;1.424;11.967
17.865;2.32;-0.099;18.016
5.454;2.32;-0.415;5.941
8.739;1.257;-2.33;9.131
9.869;4.791;2.104;11.17
9.371;3.326;5.254;11.246
13.814;4.877;-2.11;14.801
6.603;1.142;-0.655;6.733
6.373;0.252;-1.641;6.586
15.059;4.954;0.734;15.87
9.294;5.05;4.699;11.574
11.104;10.604;3.396;15.725
8.174;14.866;0.255;16.967
-3.165;-6.347;0.725;7.129
-7.676;3.776;7.878;11.63
-5.77;-0.792;5.36;7.915
-11.516;4.896;8.281;15.006
-6.498;1.18;4.306;7.884
-7.839;2.569;6.021;10.212
-7.264;7.041;5.542;11.535
-3.194;3.153;7.428;8.679
-9.744;-1.817;0.629;9.932
-9.199;10.604;-1.507;14.118
