x;y;z;a
-0.532;2.531;-4.073;4.825
12.838;4.312;-8.048;15.753
3.385;1.813;-6.63;7.662
3.931;2.33;-5.979;7.525
11.937;6.812;-4.294;14.399
3.586;3.527;-1.21;5.173
5.454;3.441;-3.968;7.572
5.77;6.687;0.198;8.835
7.369;2.55;2.573;8.211
7.944;6.706;-6.621;12.325
7.915;5.346;4.632;10.615
8.442;1.813;1.567;8.775
4.918;-0.505;-2.781;5.672
19.944;6.611;-5.05;21.609
7.254;2.655;6.375;10.016
7.331;2.646;-1.392;7.917
14.293;2.425;-2.129;14.653
3.558;-0.476;0.169;3.593
17.789;3.613;-4.294;18.653
7.273;1.42;1.548;7.571
6.948;5.145;-0.53;8.662
10.913;-10.58;4.354;15.811
6.526;5.04;3.004;8.776
17.559;8.784;-1.832;19.719
23.966;-3.799;-3.796;24.56
