x;y;z;a
8.825;4.657;2.276;10.235
11.535;2.579;-1.689;11.94
8.681;1.2;-0.511;8.779
8.586;2.339;0.6;8.919
9.179;3.843;0.686;9.975
8.681;3.469;1.28;9.436
8.384;0.003;0.054;8.385
8.595;2.023;0.619;8.852
8.471;1.468;0.313;8.603
8.384;1.841;0.916;8.633
8.289;2.234;1.041;8.647
8.643;2.138;0.859;8.945
8.614;1.851;0.533;8.827
8.528;1.908;0.6;8.76
8.499;2.023;0.792;8.773
8.423;1.755;0.399;8.613
8.605;1.87;0.571;8.824
8.518;2.033;0.686;8.785
8.528;1.927;0.514;8.758
8.586;1.86;0.648;8.809
8.423;1.631;0.265;8.583
8.547;2.081;0.926;8.845
8.461;1.755;0.562;8.659
8.547;1.822;0.648;8.763
8.605;1.832;0.801;8.834
