x;y;z;a
-5.071;3.718;3.32;7.111
-7.235;-0.85;1.673;7.475
-10.281;1.602;4.9;11.501
-8.289;0.587;5.628;10.036
-7.839;1.88;7.878;11.272
-4.669;0.692;7.103;8.528
0.043;-2.124;0.619;2.212
37.306;11.705;-4.102;39.314
9.38;2.732;3.09;10.247
12.435;2.291;-0.865;12.674
6.249;0.108;0.705;6.289
7.973;2.78;1.165;8.523
9.064;4.609;3.31;10.694
8.049;2.397;1.299;8.498
11.918;3.919;0.418;12.553
7.063;1.142;-0.597;7.179
7.197;1.669;0.054;7.388
10.587;3.958;0.667;11.322
5.454;3.287;0.945;6.438
9.428;1.362;1.309;9.616
11.573;2.129;-0.712;11.789
6.766;1.353;-1.287;7.019
7.733;2.579;-0.971;8.209
9.677;6.208;2.975;11.876
8.471;2.138;1.088;8.804
