x;y;z;a
6.785;13.142;-2.206;14.954
12.78;-6.797;-4.418;15.134
0.321;4.006;-2.034;4.504
14.332;3.939;-0.99;14.896
4.918;6.103;-1.258;7.938
4.535;6.16;-0.961;7.709
4.592;3.125;-2.465;6.076
6.172;6.591;-2.302;9.319
5.894;6.563;-6.429;10.916
5.492;2.301;-3.01;6.672
7.178;9.57;-1.478;12.053
5.645;3.019;-0.367;6.413
8.499;8.248;0.016;11.844
9.131;8.114;-3.614;12.739
3.969;3.45;0.131;5.261
8.174;4.58;-1.047;9.428
6.469;3.996;-6.113;9.757
3.117;3.46;-1.813;4.997
12.186;6.946;-9.8;17.111
3.74;3.383;-4.38;6.679
4.621;3.651;-3.786;7.001
7.379;6.017;-1.488;9.636
6.728;6.716;-0.185;9.508
4.63;10.422;0.294;11.408
2.198;3.421;-0.942;4.174
