x;y;z;a
1.288;-0.352;-2.733;3.041
1.978;7.338;-4.485;8.825
-2.217;4.475;-0.951;5.084
5.214;6.007;3.665;8.758
-4.132;1.42;0.839;4.45
7.034;20.219;-10.777;23.968
0.407;2.665;-0.54;2.749
2.408;17.509;-5.874;18.624
-0.292;0.108;6.021;6.029
3.874;13.803;-3.566;14.773
-0.915;3.46;5.551;6.605
6.392;10.93;-3.872;13.241
1.422;8.44;-4.054;9.47
9.83;4.561;0.916;10.876
6.335;4.494;-0.846;7.813
6.766;3.919;4.029;8.796
10.415;6.304;0.332;12.179
8.767;5.528;2.228;10.602
7.293;4.628;1.251;8.727
8.346;3.364;1.692;9.156
7.513;7.367;5.168;11.723
3.922;5.26;2.448;7.003
6.163;7.204;2.985;9.939
3.586;-3.991;2.573;5.951
18.335;3.316;7.333;20.023
