x;y;z;a
9.055;19.204;-0.022;21.232
24.78;5.94;-3.221;25.685
-0.532;-1.52;-1.689;2.334
16.343;4.676;-0.214;17.0
9.16;2.023;3.569;10.037
10.951;3.584;-2.809;11.86
5.483;0.577;-1.43;5.695
7.771;2.674;-0.597;8.24
10.003;3.69;-2.196;10.886
7.475;-1.846;-0.693;7.73
6.412;1.985;-1.287;6.834
11.995;1.334;-1.794;12.201
6.565;3.814;0.006;7.592
6.986;2.253;-2.177;7.657
16.946;4.733;-1.88;17.695
5.712;1.669;-1.153;6.062
6.21;2.272;-1.478;6.776
11.784;3.01;-2.867;12.496
6.756;2.205;-1.373;7.238
6.44;3.393;-2.359;7.652
10.759;-2.736;1.519;11.205
6.747;1.477;-0.473;6.923
10.338;2.732;-1.689;10.825
6.9;1.449;1.883;7.298
8.499;3.776;2.123;9.539
