x;y;z;a
6.929;2.186;2.908;7.826
14.887;-1.807;-3.489;15.397
6.574;-1.338;0.495;6.727
9.361;2.674;-3.183;10.243
7.149;2.09;-0.338;7.456
12.493;0.97;-3.7;13.065
13.0;0.05;4.613;13.795
10.137;1.257;2.659;10.555
7.015;1.161;0.562;7.133
13.479;2.358;0.686;13.701
8.011;1.985;-0.53;8.27
7.561;2.129;-0.808;7.896
9.141;1.86;0.332;9.334
9.333;2.387;0.217;9.635
9.323;2.272;-0.722;9.623
7.829;1.391;-0.568;7.972
9.687;1.094;2.898;10.17
8.614;3.019;1.759;9.296
7.618;2.129;1.098;7.986
9.246;-2.899;2.793;10.085
9.16;2.09;0.073;9.396
7.024;3.661;0.514;7.938
9.811;2.33;0.782;10.114
10.424;0.596;0.361;10.448
5.291;3.019;-0.08;6.092
