x;y;z;a
7.379;8.239;3.176;11.507
13.642;5.892;0.667;14.875
7.906;1.611;-1.459;8.199
8.461;0.884;-2.445;8.852
10.472;3.872;1.519;11.268
12.359;3.24;4.421;13.52
11.708;4.121;-1.114;12.461
13.0;3.795;-2.934;13.857
8.614;1.688;-1.612;8.925
9.275;0.75;-2.771;9.709
11.296;3.326;-0.195;11.777
6.163;5.069;2.104;8.252
14.945;4.504;-0.789;15.628
7.714;0.558;-0.559;7.754
7.858;0.29;-2.072;8.131
13.891;4.935;0.677;14.757
8.969;4.982;3.042;10.701
13.058;4.015;-0.894;13.69
8.384;0.472;-0.262;8.402
6.029;-0.237;-0.664;6.07
11.928;5.672;-2.244;13.397
7.187;3.077;1.634;7.987
12.282;1.793;-0.224;12.414
10.836;3.766;-2.254;11.691
6.306;0.721;-0.875;6.407
