x;y;z;a
-0.982;-0.764;9.784;9.863
-2.169;9.464;8.683;13.026
-3.625;3.383;8.166;9.553
-4.784;5.231;7.543;10.351
-4.276;4.35;7.103;9.363
-4.094;3.144;6.902;8.618
-2.763;3.929;7.735;9.105
-2.275;6.907;7.735;10.617
-3.022;5.088;7.859;9.838
-4.085;6.965;7.888;11.288
-2.533;3.469;8.147;9.21
-3.204;3.192;8.769;9.866
-4.152;2.607;9.353;10.56
-4.008;1.995;9.133;10.171
-4.487;1.477;8.721;9.918
-5.416;2.483;8.022;9.992
-5.981;4.954;8.147;11.255
-5.109;4.609;7.313;10.042
-3.692;5.231;5.666;8.55
-4.2;7.712;3.195;9.344
-2.734;11.131;-0.118;11.462
-2.447;10.556;2.017;11.022
-1.48;12.606;1.385;12.768
-2.6;4.149;7.878;9.276
0.982;-1.731;7.419;7.681
