x;y;z;a
2.61;3.345;0.954;4.348
7.312;-6.165;4.172;10.434
12.818;20.832;-5.338;25.036
-6.144;20.641;-3.834;21.874
-1.968;5.088;1.481;5.653
-1.049;9.34;-0.051;9.399
5.607;4.427;-8.766;11.309
-8.27;11.954;-8.144;16.662
-0.579;4.427;-2.608;5.171
-0.579;4.427;-2.608;5.171
6.134;6.773;-8.565;12.524
7.484;3.134;-6.774;10.57
3.337;11.916;-2.694;12.665
4.171;1.334;-7.703;8.861
7.829;1.908;-1.957;8.292
8.815;3.661;0.715;9.572
9.246;3.498;-0.338;9.892
6.814;3.891;0.409;7.857
9.304;0.146;3.291;9.87
9.553;3.718;0.16;10.252
8.356;4.159;-0.856;9.373
7.724;3.69;1.27;8.653
7.369;1.813;0.926;7.645
9.84;3.326;-0.233;10.389
7.226;2.291;-0.252;7.584
