x;y;z;a
6.517;4.312;2.563;8.224
11.909;0.615;-0.549;11.937
7.542;5.528;-1.028;9.407
8.576;2.818;-0.616;9.048
8.279;2.933;-0.616;8.805
10.233;2.837;-1.459;10.719
7.503;-2.641;1.06;8.025
7.685;0.548;-0.54;7.724
8.001;-0.39;-0.051;8.011
8.767;1.2;0.006;8.849
8.308;0.501;-2.005;8.561
9.38;1.86;-1.114;9.628
8.308;1.87;-1.411;8.632
8.423;1.449;-1.133;8.621
8.624;2.071;-0.999;8.925
8.384;2.387;-0.884;8.762
8.269;1.544;-0.884;8.459
8.384;1.966;-0.75;8.644
7.714;2.454;-1.018;8.159
8.748;2.502;-2.168;9.354
7.886;2.646;-2.273;8.623
7.427;2.876;-3.212;8.587
8.059;2.943;-1.995;8.808
10.175;3.421;0.897;10.773
7.532;2.694;-0.76;8.035
