x;y;z;a
18.373;1.908;-0.109;18.472
2.954;11.227;8.654;14.48
4.123;3.115;-0.166;5.17
11.449;5.356;-3.815;13.203
6.862;5.279;0.734;8.689
8.863;4.887;4.364;11.022
9.716;1.276;-4.351;10.722
7.714;3.527;-2.196;8.762
9.534;2.234;1.06;9.849
9.055;0.204;3.626;9.756
10.597;9.627;3.55;14.75
2.399;13.851;-9.12;16.756
-0.752;-0.419;3.186;3.3
-4.142;3.852;9.277;10.865
-3.797;4.226;7.543;9.443
-6.852;1.18;1.749;7.17
-5.483;7.597;-4.629;10.45
1.776;9.656;-0.07;9.818
15.787;4.159;1.663;16.41
6.986;5.174;0.897;8.74
5.789;4.312;5.082;8.828
8.107;3.144;2.496;9.046
7.599;-0.61;2.056;7.896
7.963;0.079;-0.798;8.003
9.687;0.223;-0.932;9.734
