x;y;z;a
8.116;6.515;4.488;11.334
16.975;4.676;-2.618;17.801
13.508;0.625;-3.231;13.903
7.427;-2.765;-2.053;8.186
17.808;2.531;0.006;17.987
11.008;5.634;2.573;12.631
10.75;3.029;0.035;11.168
16.161;2.253;-4.476;16.92
8.289;-0.476;-1.018;8.365
8.078;-0.179;-1.306;8.185
9.17;4.628;2.084;10.481
9.064;3.642;2.046;9.981
14.389;-10.599;-2.33;18.023
11.43;1.401;-2.551;11.794
8.327;0.836;-2.972;8.881
6.632;2.483;0.763;7.122
9.581;2.665;0.839;9.981
8.902;0.845;0.083;8.942
8.03;1.257;-0.722;8.16
11.286;-0.601;-3.269;11.765
6.048;0.51;1.51;6.254
9.151;2.311;0.361;9.445
12.081;1.995;-0.358;12.25
7.877;1.238;-0.3;7.979
9.361;1.238;-1.574;9.573
